Category,Price,Rating,Stock,Discount
C,1739.0,1.96678045,In Stock,5.0
A,7484.0,3.345216289,In Stock,40.0
C,4104.0,4.009173791,In Stock,6.0
C,246.0,1.36156309,Out of Stock,45.0
C,7176.0,3.40211915,In Stock,17.0
C,8562.0,3.082060052,In Stock,0.0
C,6673.0,4.260866354,In Stock,32.0
C,1755.0,4.550257773,In Stock,47.0
C,6363.0,3.082060052,Out of Stock,13.0
B,3370.0,3.082060052,In Stock,48.0
A,4865.0,3.082060052,In Stock,41.0
C,6655.0,3.082060052,In Stock,43.0
C,3584.0,1.667649337,In Stock,26.0
C,7983.0,3.376645498,Out of Stock,24.0
A,3592.0,3.79697767,Out of Stock,35.0
A,887.0,3.99844334,Out of Stock,0.0
D,6341.0,3.56241199,Out of Stock,12.0
C,9170.0,3.082060052,Out of Stock,30.0
B,6566.0,3.082060052,In Stock,39.0
D,7553.0,4.189326035,Out of Stock,16.0
B,9502.0,4.830796215,In Stock,49.0
C,6262.0,2.957987474,Out of Stock,29.0
A,3507.0,3.082060052,In Stock,25.0
C,7487.0,3.082060052,In Stock,9.0
C,7556.0,3.082060052,Out of Stock,19.0
C,4370.0,2.824532235,In Stock,24.0
C,9091.0,2.169037208,In Stock,25.0
C,3235.0,1.628474084,Out of Stock,9.0
A,2969.0,2.088115607,In Stock,23.0
B,9419.0,3.082060052,In Stock,32.0
D,7158.0,4.549776812,In Stock,20.0
C,4295.0,3.877895873,In Stock,25.0
C,558.0,3.082060052,In Stock,23.0
C,9337.0,3.082060052,In Stock,13.0
A,5071.0,3.550438905,In Stock,26.0
C,1544.0,4.967522773,Out of Stock,3.0
C,8858.0,4.613037194,In Stock,34.0
C,1055.0,2.39237589,Out of Stock,10.0
A,3330.0,2.922357666,In Stock,17.0
C,6768.0,3.082060052,In Stock,1.0
A,883.0,3.082060052,Out of Stock,42.0
C,2514.0,4.558071663,In Stock,40.0
C,4778.0,4.37669173,Out of Stock,17.0
C,1190.0,3.082060052,Out of Stock,2.0
C,9790.0,3.329885459,In Stock,23.0
C,6743.0,2.716944879,In Stock,44.0
D,6481.0,3.807816377,Out of Stock,43.0
C,6086.0,4.461496984,In Stock,2.0
A,4013.0,3.082060052,Out of Stock,46.0
C,7307.0,3.082060052,In Stock,14.0
C,2833.0,3.540633253,Out of Stock,25.0
C,4851.0,4.555798744,In Stock,16.0
C,5000.0,3.082060052,Out of Stock,11.0
C,863.0,3.082060052,In Stock,30.0
D,4094.0,2.927543713,Out of Stock,25.0
A,234.0,3.957212983,In Stock,24.0
D,3931.0,3.082060052,Out of Stock,34.0
C,5700.0,3.082060052,In Stock,36.0
C,3748.0,3.082060052,Out of Stock,28.0
C,1531.0,2.17069125,Out of Stock,1.0
C,6687.0,3.082060052,Out of Stock,25.0
D,7598.0,3.082060052,Out of Stock,27.0
C,3730.0,1.398281292,In Stock,0.0
C,8578.0,3.082060052,In Stock,48.0
B,954.0,3.123073696,In Stock,20.0
C,269.0,3.082060052,Out of Stock,49.0
C,7210.0,2.764944126,Out of Stock,14.0
C,9488.0,3.082060052,In Stock,25.0
C,4506.0,3.082060052,In Stock,41.0
C,3454.0,3.082060052,In Stock,35.0
C,3329.0,1.51693921,Out of Stock,26.0
C,8863.0,3.082060052,Out of Stock,48.0
C,7314.0,4.110628554,In Stock,25.0
C,9433.0,4.680191712,Out of Stock,0.0
C,9716.0,4.763732905,In Stock,41.0
D,5686.0,4.721427526,In Stock,24.0
C,3787.0,4.803946501,In Stock,0.0
D,9256.0,3.082060052,Out of Stock,8.0
C,7343.0,3.082060052,In Stock,25.0
C,5495.0,2.47812078,In Stock,47.0
C,3217.0,3.082060052,Out of Stock,8.0
C,2583.0,4.964562503,Out of Stock,6.0
C,9205.0,3.082060052,In Stock,45.0
A,5153.0,3.082060052,In Stock,29.0
B,4927.0,3.082060052,Out of Stock,17.0
A,3874.0,3.26613241,In Stock,0.0
C,9434.0,1.908790579,Out of Stock,3.0
B,9209.0,1.285518744,In Stock,15.0
C,9543.0,3.082060052,In Stock,36.0
C,3782.0,3.082060052,In Stock,15.0
A,6808.0,3.581349714,In Stock,49.0
C,4996.5,3.082060052,In Stock,7.0
D,1161.0,4.874558347,Out of Stock,30.0
C,175.0,3.746934376,In Stock,40.0
C,8589.0,1.415502028,In Stock,31.0
C,4686.0,4.253306774,In Stock,5.0
A,4209.0,1.84018453,In Stock,44.0
C,2337.0,2.608383373,Out of Stock,25.0
C,9238.0,3.082060052,In Stock,39.0
C,4621.0,3.082060052,In Stock,25.0
C,8447.0,4.526252556,Out of Stock,20.0
C,9601.0,1.232166249,Out of Stock,29.0
B,6512.0,2.098468779,In Stock,34.0
C,2763.0,3.082060052,Out of Stock,41.0
B,6483.0,1.13009875,Out of Stock,12.0
C,6790.0,3.082060052,In Stock,26.0
C,2433.0,3.082060052,In Stock,16.0
C,9030.0,3.082060052,In Stock,32.0
C,1956.0,4.965579565,In Stock,31.0
B,4258.0,3.082060052,In Stock,34.0
C,2180.0,1.276847,Out of Stock,25.0
C,3070.0,3.082060052,Out of Stock,46.0
C,2846.0,2.877846173,Out of Stock,28.0
C,5562.0,3.313284516,In Stock,6.0
C,894.0,3.082060052,Out of Stock,2.0
C,6742.0,3.082060052,Out of Stock,11.0
C,4820.0,2.772274765,In Stock,45.0
C,6357.0,1.332268445,In Stock,5.0
C,9197.0,3.582462307,Out of Stock,35.0
B,7238.0,3.082060052,In Stock,15.0
C,445.0,3.744517987,Out of Stock,13.0
C,9252.0,3.082060052,In Stock,25.0
A,2963.0,3.082060052,Out of Stock,6.0
C,8269.0,3.082060052,In Stock,44.0
C,7216.0,4.52207277,In Stock,38.0
C,2558.0,3.082060052,Out of Stock,1.0
A,6700.0,2.737587965,In Stock,42.0
C,6750.0,4.138726946,Out of Stock,13.0
C,6485.0,4.003213013,In Stock,40.0
C,8200.0,3.102470989,In Stock,6.0
C,4887.0,3.082060052,Out of Stock,18.0
C,3247.0,3.082060052,In Stock,44.0
C,6760.0,3.082060052,In Stock,6.0
C,1112.0,3.082060052,Out of Stock,34.0
D,4525.0,3.605825821,In Stock,25.0
C,6324.0,2.590477283,Out of Stock,10.0
C,6277.0,2.12425773,In Stock,3.0
C,1248.0,3.082060052,Out of Stock,5.0
C,4250.0,4.931942728,In Stock,30.0
D,5752.0,2.012980595,Out of Stock,4.0
D,4568.0,3.082060052,In Stock,47.0
A,9098.0,2.83258982,Out of Stock,41.0
C,9687.0,3.58969213,In Stock,25.0
C,205.0,3.082060052,Out of Stock,24.0
A,6309.0,3.62845317,In Stock,44.0
C,6277.0,3.082060052,Out of Stock,5.0
A,3282.0,3.082060052,In Stock,38.0
C,4310.0,4.632801012,In Stock,2.0
B,4378.0,3.082060052,Out of Stock,37.0
C,4996.5,1.947163985,In Stock,48.0
C,3844.0,1.401476651,In Stock,6.0
D,8324.0,3.082060052,In Stock,3.0
C,339.0,4.864308421,In Stock,22.0
C,7165.0,3.082060052,Out of Stock,21.0
C,3974.0,3.082060052,In Stock,49.0
D,9534.0,1.468350734,Out of Stock,3.0
A,4421.0,3.082060052,In Stock,23.0
C,3618.0,3.476403167,In Stock,15.0
C,3791.0,2.836248397,In Stock,20.0
C,3411.0,3.082060052,In Stock,27.0
C,9974.0,3.082060052,Out of Stock,9.0
A,4767.0,1.621407908,In Stock,30.0
C,3861.0,3.082060052,In Stock,26.0
C,5806.0,3.082060052,Out of Stock,45.0
C,4154.0,3.082060052,Out of Stock,25.0
D,4212.0,3.082060052,In Stock,14.0
C,7313.0,2.138181987,In Stock,23.0
A,2074.0,3.082060052,In Stock,38.0
C,4455.0,3.082060052,In Stock,13.0
C,7111.0,3.082060052,Out of Stock,15.0
C,976.0,3.082060052,Out of Stock,12.0
C,5329.0,3.082060052,In Stock,28.0
C,2113.0,3.082060052,Out of Stock,44.0
D,7866.0,4.453749926,Out of Stock,0.0
C,4996.5,3.082060052,In Stock,30.0
C,1671.0,3.371221213,In Stock,7.0
A,6389.0,3.082060052,In Stock,12.0
C,3811.0,3.082060052,In Stock,19.0
A,6578.0,2.875556087,Out of Stock,37.0
C,9150.0,2.169183073,Out of Stock,6.0
C,9495.0,4.955271686,In Stock,36.0
C,8630.0,3.082060052,Out of Stock,7.0
C,7368.0,2.21910621,In Stock,23.0
C,7906.0,3.082060052,In Stock,25.0
C,9726.0,2.276803146,Out of Stock,20.0
D,7756.0,3.082060052,In Stock,7.0
C,478.0,1.411946368,In Stock,42.0
C,1266.0,2.258383613,Out of Stock,25.0
C,2320.0,3.082060052,Out of Stock,39.0
C,1254.0,1.391123812,In Stock,24.0
C,4299.0,3.082060052,Out of Stock,35.0
C,1912.0,3.082060052,In Stock,41.0
B,6199.0,3.082060052,Out of Stock,0.0
A,3563.0,3.515513303,Out of Stock,45.0
C,354.0,2.62715568,In Stock,36.0
C,2812.0,3.58015701,In Stock,0.0
C,2492.0,2.095012194,In Stock,16.0
C,5238.0,3.082060052,In Stock,45.0
C,2415.0,3.082060052,In Stock,18.0
C,9611.0,4.910907094,Out of Stock,38.0
B,9877.0,2.458577606,In Stock,37.0
B,4795.0,4.011203579,In Stock,16.0
C,9563.0,3.930313285,Out of Stock,38.0
C,1155.0,4.052676327,In Stock,30.0
C,948.0,3.082060052,Out of Stock,39.0
B,6445.0,1.4593656,Out of Stock,31.0
D,3650.0,4.831748595,In Stock,31.0
C,4996.5,3.082060052,In Stock,42.0
B,5167.0,4.250612729,In Stock,31.0
C,2995.0,1.550353462,In Stock,35.0
C,6576.0,1.904310464,Out of Stock,3.0
C,5280.0,1.497841513,In Stock,45.0
B,3394.0,2.852289927,Out of Stock,11.0
C,7171.0,2.542308211,In Stock,4.0
C,8124.0,3.082060052,Out of Stock,40.0
C,4239.0,3.082060052,Out of Stock,8.0
C,7593.0,3.220679722,Out of Stock,40.0
C,4808.0,3.082060052,Out of Stock,19.0
B,4802.0,3.082060052,Out of Stock,31.0
C,499.0,2.669893189,In Stock,25.0
C,6524.0,3.082060052,Out of Stock,15.0
D,4887.0,2.073943243,Out of Stock,26.0
C,2080.0,1.400946529,In Stock,27.0
C,5264.0,3.082060052,In Stock,33.0
C,7827.0,4.074116193,In Stock,42.0
D,8796.0,3.082060052,Out of Stock,38.0
C,6725.0,3.11997458,In Stock,41.0
C,5427.0,1.77649552,Out of Stock,37.0
C,4638.0,2.920436725,In Stock,8.0
C,3639.0,2.582752906,Out of Stock,23.0
C,4574.0,3.05036897,In Stock,9.0
C,1407.0,2.691285206,In Stock,22.0
A,456.0,1.106544836,Out of Stock,35.0
D,6904.0,3.082060052,In Stock,17.0
C,6654.0,3.082060052,In Stock,45.0
A,1921.0,4.399018807,Out of Stock,43.0
C,3073.0,3.082060052,Out of Stock,35.0
C,4766.0,3.066230888,In Stock,41.0
C,5055.0,3.082060052,In Stock,44.0
C,4057.0,2.707933553,Out of Stock,6.0
A,4419.0,3.830255608,Out of Stock,29.0
B,4996.5,4.957640975,In Stock,38.0
C,972.0,3.680316509,Out of Stock,27.0
C,8857.0,4.476486264,In Stock,47.0
C,1899.0,4.974181954,Out of Stock,43.0
C,9580.0,2.844502235,In Stock,29.0
C,4996.5,3.082060052,Out of Stock,25.0
D,4920.0,3.082060052,In Stock,48.0
D,8035.0,4.801887866,Out of Stock,17.0
A,3038.0,1.266963506,Out of Stock,20.0
B,2488.0,2.487798884,In Stock,47.0
C,1728.0,3.082060052,In Stock,19.0
C,7812.0,4.034867969,Out of Stock,47.0
A,4996.5,3.947690209,In Stock,45.0
C,9129.0,2.952189318,In Stock,11.0
C,2082.0,4.832265603,In Stock,8.0
A,8653.0,2.498077667,In Stock,31.0
C,4996.5,4.381543961,Out of Stock,2.0
C,5393.0,3.082060052,Out of Stock,6.0
C,4370.0,4.44109162,In Stock,19.0
C,7216.0,3.082060052,In Stock,47.0
C,4996.5,3.082060052,In Stock,8.0
D,4853.0,3.082060052,Out of Stock,5.0
C,2689.0,4.970755795,In Stock,44.0
C,3549.0,2.315249513,In Stock,38.0
C,6708.0,3.082060052,Out of Stock,48.0
C,4996.5,1.071945197,Out of Stock,29.0
C,803.0,3.082060052,In Stock,1.0
B,2775.0,3.082060052,In Stock,43.0
A,7601.0,2.880479953,Out of Stock,26.0
C,8754.0,3.146058946,Out of Stock,27.0
B,6942.0,3.082060052,In Stock,1.0
C,7795.0,3.082060052,In Stock,12.0
C,6884.0,3.082060052,In Stock,29.0
C,5381.0,3.082060052,In Stock,44.0
C,6580.0,3.082060052,In Stock,47.0
A,4428.0,3.856075004,In Stock,38.0
C,4108.0,1.53567348,In Stock,11.0
C,1398.0,3.714923914,In Stock,14.0
B,3737.0,3.082060052,In Stock,32.0
D,4896.0,3.426296226,Out of Stock,41.0
C,7020.0,2.44932015,In Stock,1.0
A,7050.0,3.082060052,In Stock,43.0
C,8105.0,4.633012376,In Stock,17.0
C,7363.0,1.321035981,In Stock,25.0
C,7955.0,3.082060052,Out of Stock,18.0
C,6339.0,3.082060052,Out of Stock,12.0
D,5412.0,4.188932115,Out of Stock,13.0
B,6329.0,3.082060052,In Stock,17.0
C,2176.0,3.082060052,In Stock,43.0
C,4996.5,3.082060052,In Stock,1.0
A,6335.0,1.234770424,In Stock,33.0
C,2469.0,3.082060052,In Stock,5.0
C,4962.0,3.082060052,In Stock,44.0
C,669.0,3.801938052,In Stock,16.0
C,2293.0,2.808331883,In Stock,15.0
C,2996.0,3.082060052,In Stock,32.0
C,627.0,3.082060052,In Stock,25.0
C,3266.0,4.65397966,In Stock,8.0
C,9372.0,1.72501572,In Stock,25.0
C,6758.0,4.59572192,Out of Stock,7.0
C,7708.0,3.082060052,In Stock,45.0
C,2608.0,3.082060052,In Stock,6.0
C,4192.0,3.082060052,Out of Stock,47.0
C,8274.0,3.082060052,In Stock,25.0
C,4603.0,1.836033678,In Stock,46.0
C,3272.0,3.082060052,Out of Stock,16.0
C,2313.0,4.325053618,In Stock,5.0
D,9091.0,3.296485514,Out of Stock,32.0
C,3394.0,4.784424291,In Stock,14.0
C,6607.0,1.189328593,In Stock,42.0
B,1329.0,3.941035792,In Stock,31.0
C,6010.0,3.082060052,Out of Stock,23.0
C,5890.0,3.082060052,In Stock,18.0
C,7899.0,3.082060052,In Stock,25.0
C,7827.0,3.082060052,Out of Stock,34.0
C,4015.0,3.082060052,In Stock,13.0
C,3766.0,1.736401119,In Stock,18.0
A,2056.0,1.559804919,Out of Stock,25.0
C,1551.0,3.931882519,Out of Stock,23.0
C,1086.0,2.680628283,In Stock,1.0
C,2782.0,3.082060052,In Stock,5.0
C,9290.0,1.223001258,In Stock,22.0
D,1505.0,3.082060052,Out of Stock,0.0
D,9351.0,4.316931622,In Stock,4.0
A,7302.0,3.082060052,In Stock,24.0
C,579.0,3.082060052,In Stock,5.0
A,7977.0,2.585101834,In Stock,40.0
C,1406.0,3.082060052,Out of Stock,25.0
C,4607.0,3.082060052,In Stock,35.0
D,7891.0,3.082060052,In Stock,33.0
C,875.0,3.082060052,In Stock,9.0
C,6671.0,4.103624841,In Stock,28.0
C,9812.0,4.416740144,Out of Stock,7.0
C,5425.0,4.056073008,In Stock,37.0
B,8594.0,4.747326354,Out of Stock,9.0
A,9792.0,3.082060052,Out of Stock,43.0
C,8653.0,3.082060052,In Stock,29.0
A,2896.0,4.20336683,In Stock,41.0
C,8471.0,2.595991267,Out of Stock,25.0
C,8417.0,4.976627404,Out of Stock,16.0
C,3992.0,3.082060052,Out of Stock,30.0
C,7824.0,3.082060052,In Stock,45.0
C,2132.0,3.870023225,In Stock,3.0
A,5148.0,1.899670179,In Stock,35.0
B,8673.0,3.082060052,In Stock,15.0
D,2989.0,1.573330106,In Stock,46.0
C,6858.0,3.082060052,In Stock,15.0
C,9472.0,3.401498122,In Stock,19.0
C,6373.0,1.852164037,Out of Stock,32.0
C,4088.0,2.866185077,Out of Stock,0.0
C,1812.0,3.082060052,In Stock,11.0
B,3928.0,4.617921209,Out of Stock,25.0
C,4184.0,3.835634528,In Stock,32.0
C,4537.0,3.082060052,In Stock,21.0
C,3728.0,1.721861166,In Stock,15.0
C,7788.0,3.082060052,Out of Stock,25.0
C,4043.0,3.082060052,In Stock,8.0
C,4996.5,4.991689678,Out of Stock,33.0
C,2831.0,4.179234542,Out of Stock,26.0
D,2491.0,4.85169778,In Stock,25.0
D,8566.0,3.082060052,Out of Stock,20.0
C,3920.0,3.082060052,Out of Stock,0.0
C,4623.0,1.446430767,In Stock,44.0
C,8806.0,3.082060052,Out of Stock,19.0
D,9489.0,3.082060052,In Stock,28.0
C,4242.0,2.336335047,In Stock,5.0
C,412.0,3.082060052,Out of Stock,4.0
B,8716.0,3.082060052,In Stock,2.0
C,3740.0,3.082060052,In Stock,19.0
C,8395.0,1.729532975,In Stock,9.0
C,6074.0,3.082060052,In Stock,43.0
C,8761.0,3.976132944,Out of Stock,48.0
C,8892.0,1.968447655,In Stock,2.0
C,7146.0,1.869074907,In Stock,28.0
C,7855.0,4.905623718,In Stock,21.0
C,7786.0,3.082060052,In Stock,39.0
C,2814.0,3.082060052,Out of Stock,32.0
C,4889.0,3.082060052,In Stock,49.0
C,3020.0,3.195975558,In Stock,12.0
B,4996.5,3.082060052,In Stock,4.0
C,6620.0,3.86565661,Out of Stock,15.0
C,7418.0,4.765177445,In Stock,25.0
D,7054.0,1.731894652,In Stock,4.0
C,6159.0,2.965277747,In Stock,36.0
C,5620.0,4.964882949,In Stock,41.0
C,9110.0,1.946902059,In Stock,25.0
C,5804.0,3.082060052,In Stock,21.0
C,9638.0,2.484449064,Out of Stock,17.0
C,6113.0,2.32825973,In Stock,25.0
C,7330.0,1.254595429,In Stock,41.0
C,9447.0,3.082060052,Out of Stock,25.0
C,279.0,2.070655578,In Stock,3.0
C,3110.0,3.082060052,In Stock,14.0
D,5217.0,4.831691093,Out of Stock,24.0
C,7966.0,1.486170825,In Stock,6.0
C,2041.0,3.082060052,In Stock,30.0
C,8564.0,3.782526177,In Stock,34.0
B,8633.0,3.082060052,Out of Stock,1.0
C,6122.0,2.873016768,In Stock,20.0
C,8025.0,3.082060052,Out of Stock,1.0
C,8356.0,3.339502305,In Stock,31.0
C,582.0,3.082060052,Out of Stock,44.0
A,5272.0,3.082060052,In Stock,26.0
C,9480.0,3.082060052,Out of Stock,7.0
C,5191.0,3.082060052,In Stock,17.0
C,6365.0,3.082060052,Out of Stock,10.0
C,3440.0,3.082060052,In Stock,25.0
C,2122.0,3.082060052,Out of Stock,32.0
B,8225.0,3.170459499,In Stock,35.0
C,5365.0,3.419750089,In Stock,25.0
C,5131.0,3.082060052,In Stock,33.0
C,4238.0,4.908442642,Out of Stock,5.0
C,8113.0,3.596360424,Out of Stock,6.0
C,5813.0,3.082060052,Out of Stock,49.0
C,2512.0,2.42123123,Out of Stock,0.0
C,7929.0,3.082060052,Out of Stock,33.0
A,8567.0,3.082060052,Out of Stock,17.0
C,4939.0,2.804111107,In Stock,46.0
A,5317.0,3.194122133,In Stock,5.0
A,8583.0,3.082060052,In Stock,39.0
C,5010.0,3.417148703,In Stock,9.0
C,2795.0,4.005626005,Out of Stock,49.0
C,7491.0,3.082060052,In Stock,41.0
C,7310.0,3.082060052,Out of Stock,18.0
C,2779.0,4.879076833,In Stock,29.0
C,175.0,2.787663749,In Stock,9.0
C,549.0,4.503815579,In Stock,19.0
A,3800.0,3.082060052,Out of Stock,22.0
A,3755.0,3.082060052,In Stock,28.0
C,875.0,3.082060052,In Stock,33.0
C,2949.0,2.684961294,In Stock,39.0
B,3714.0,3.614428782,Out of Stock,25.0
A,8787.0,2.768524323,In Stock,23.0
D,9250.0,3.082060052,Out of Stock,31.0
C,9007.0,4.094627906,In Stock,15.0
A,7034.0,3.082060052,In Stock,46.0
C,9700.0,3.082060052,Out of Stock,5.0
C,136.0,4.919616415,In Stock,12.0
C,4624.0,4.043070466,In Stock,39.0
C,5942.0,3.082060052,In Stock,15.0
C,5784.0,1.655891663,In Stock,23.0
C,5959.0,3.082060052,In Stock,29.0
C,9876.0,4.464337485,Out of Stock,45.0
D,1624.0,3.082060052,In Stock,43.0
C,4996.5,3.082060052,In Stock,2.0
C,5214.0,3.082060052,In Stock,29.0
C,971.0,3.082060052,In Stock,37.0
C,1394.0,4.091212303,In Stock,32.0
A,8714.0,3.026211597,In Stock,4.0
C,7972.0,4.651695663,In Stock,25.0
C,1975.0,4.295867105,Out of Stock,14.0
C,925.0,4.832030708,In Stock,29.0
C,1333.0,3.879098551,In Stock,38.0
C,7424.0,3.082060052,In Stock,28.0
C,8544.0,3.082060052,In Stock,30.0
C,4378.0,3.082060052,In Stock,49.0
C,1617.0,3.082060052,In Stock,28.0
A,4373.0,2.028804169,In Stock,25.0
A,550.0,1.799935831,In Stock,33.0
B,1586.0,4.568139877,Out of Stock,9.0
C,8115.0,3.082060052,Out of Stock,21.0
C,1997.0,2.049743202,In Stock,46.0
B,2461.0,3.082060052,Out of Stock,18.0
C,4996.5,3.082060052,Out of Stock,39.0
C,399.0,1.488648354,In Stock,23.0
C,1220.0,4.017838532,In Stock,47.0
C,1730.0,3.082060052,Out of Stock,19.0
C,2544.0,3.082060052,In Stock,32.0
C,9357.0,4.275166062,Out of Stock,45.0
B,8415.0,1.174141635,In Stock,41.0
C,2581.0,3.497810371,In Stock,4.0
C,9679.0,3.181728302,In Stock,2.0
C,6790.0,3.082060052,Out of Stock,42.0
C,9911.0,4.492138044,In Stock,46.0
C,3605.0,3.082060052,In Stock,44.0
C,5157.0,4.36900447,In Stock,32.0
D,341.0,1.899508119,In Stock,49.0
C,9367.0,3.10709656,In Stock,18.0
C,9521.0,3.082060052,In Stock,7.0
C,7816.0,3.664310142,In Stock,4.0
C,4019.0,1.273648375,Out of Stock,0.0
C,2699.0,2.157023848,Out of Stock,17.0
B,1092.0,3.082060052,In Stock,26.0
C,5404.0,4.094628653,Out of Stock,16.0
B,981.0,3.082060052,Out of Stock,14.0
C,5067.0,3.082060052,In Stock,33.0
C,7141.0,3.563890231,Out of Stock,2.0
C,6885.0,2.849545734,In Stock,48.0
C,9776.0,3.941481827,In Stock,21.0
B,8107.0,2.783935761,In Stock,39.0
C,2658.0,2.237099802,In Stock,25.0
B,2041.0,3.082060052,In Stock,40.0
C,4996.5,3.082060052,Out of Stock,41.0
C,9666.0,3.082060052,In Stock,20.0
A,4313.0,4.973084086,In Stock,10.0
B,8865.0,3.082060052,Out of Stock,1.0
C,8835.0,3.082060052,In Stock,22.0
D,5511.0,1.692810098,In Stock,39.0
C,7994.0,3.082060052,Out of Stock,15.0
A,8751.0,2.577796756,In Stock,46.0
C,8471.0,4.8679517,In Stock,14.0
C,7769.0,3.082060052,Out of Stock,7.0
C,4607.0,3.082060052,In Stock,49.0
C,6037.0,3.478458162,In Stock,49.0
B,1706.0,3.082060052,Out of Stock,30.0
C,9855.0,3.082060052,In Stock,31.0
C,5647.0,4.755885018,In Stock,25.0
A,3191.0,3.082060052,In Stock,36.0
C,7637.0,3.082060052,In Stock,25.0
C,7393.0,3.082060052,In Stock,31.0
C,2356.0,3.082060052,In Stock,14.0
C,4639.0,3.082060052,In Stock,1.0
C,5654.0,1.587709386,In Stock,5.0
C,5148.0,3.082060052,In Stock,32.0
C,1729.0,3.972659546,In Stock,31.0
C,6617.0,3.082060052,In Stock,34.0
C,2124.0,3.082060052,In Stock,31.0
C,4154.0,4.980225895,In Stock,19.0
C,6627.0,3.082060052,Out of Stock,2.0
D,758.0,2.210974212,In Stock,46.0
C,7436.0,1.156618589,In Stock,20.0
C,5774.0,3.082060052,In Stock,47.0
C,6923.0,4.209709102,In Stock,10.0
C,6808.0,3.082060052,In Stock,19.0
C,3779.0,1.113137087,In Stock,30.0
D,9354.0,3.489575724,Out of Stock,25.0
C,5193.0,3.082060052,In Stock,6.0
C,279.0,4.861383484,Out of Stock,16.0
C,7119.0,4.997817693,Out of Stock,18.0
C,4367.0,1.661016922,In Stock,17.0
D,939.0,2.578323868,Out of Stock,42.0
D,4746.0,3.082060052,In Stock,21.0
C,5158.0,3.464315532,Out of Stock,39.0
B,8931.0,4.733551257,In Stock,8.0
C,7005.0,3.082060052,In Stock,43.0
C,9611.0,3.082060052,Out of Stock,17.0
C,6115.0,4.807073455,Out of Stock,49.0
B,6062.0,3.082060052,Out of Stock,9.0
C,470.0,4.143327281,Out of Stock,3.0
D,1725.0,2.659357105,In Stock,26.0
C,7227.0,1.239725205,In Stock,2.0
D,5541.0,2.408965359,In Stock,34.0
B,2136.0,4.131789562,Out of Stock,6.0
C,8115.0,2.658287708,In Stock,19.0
B,2257.0,4.308891137,Out of Stock,25.0
B,6816.0,3.082060052,In Stock,25.0
C,6093.0,1.763222929,In Stock,27.0
C,6285.0,1.671992449,In Stock,12.0
C,4724.0,3.082060052,Out of Stock,35.0
C,5237.0,3.218071686,In Stock,33.0
C,4027.0,4.941490578,Out of Stock,38.0
C,144.0,2.68735624,In Stock,31.0
C,4155.0,3.455960727,In Stock,27.0
C,2261.0,3.082060052,In Stock,13.0
C,2396.0,2.905757831,Out of Stock,6.0
C,2107.0,3.082060052,In Stock,25.0
B,7482.0,3.082060052,Out of Stock,26.0
A,1595.0,4.544642464,Out of Stock,23.0
C,2585.0,1.355929723,In Stock,5.0
C,4996.5,3.082060052,In Stock,25.0
B,2443.0,4.444350796,In Stock,27.0
C,3541.0,3.082060052,In Stock,0.0
C,9439.0,3.082060052,In Stock,49.0
C,6099.0,3.082060052,Out of Stock,35.0
C,3051.0,3.082060052,In Stock,27.0
C,7859.0,3.082060052,In Stock,45.0
B,8007.0,3.082060052,In Stock,14.0
C,8982.0,4.834491713,In Stock,46.0
C,6997.0,4.663413628,Out of Stock,33.0
C,4886.0,1.290490051,In Stock,22.0
B,1101.0,3.245094448,Out of Stock,42.0
C,7087.0,2.580452891,Out of Stock,25.0
A,4989.0,3.082060052,Out of Stock,9.0
B,3214.0,3.082060052,In Stock,13.0
C,1708.0,3.520292126,Out of Stock,31.0
C,2085.0,3.082060052,In Stock,49.0
C,2449.0,3.082060052,In Stock,46.0
B,6655.0,3.082060052,Out of Stock,46.0
B,8720.0,3.082060052,In Stock,40.0
D,8823.0,2.833091526,Out of Stock,33.0
C,9669.0,3.082060052,In Stock,27.0
C,8928.0,3.082060052,In Stock,22.0
C,3566.0,3.082060052,In Stock,6.0
B,8529.0,2.654088677,In Stock,27.0
C,5401.0,3.082060052,Out of Stock,13.0
C,8545.0,4.808524811,Out of Stock,9.0
C,4399.0,3.288985258,Out of Stock,38.0
D,1672.0,1.044674855,Out of Stock,4.0
C,2460.0,3.082060052,In Stock,8.0
B,4996.5,3.082060052,Out of Stock,37.0
A,7422.0,3.409322659,In Stock,25.0
C,9341.0,3.802826718,In Stock,15.0
B,8003.0,3.082060052,In Stock,5.0
C,4234.0,3.082060052,In Stock,43.0
C,8860.0,3.205737489,In Stock,27.0
C,6733.0,3.082060052,Out of Stock,37.0
C,3570.0,3.130090173,Out of Stock,34.0
C,4020.0,3.082060052,In Stock,17.0
C,6836.0,2.914606271,In Stock,17.0
C,548.0,3.082060052,In Stock,0.0
C,8762.0,2.565074438,In Stock,17.0
A,4167.0,2.432036428,Out of Stock,22.0
A,5027.0,3.082060052,In Stock,30.0
C,2526.0,3.303325347,In Stock,36.0
D,5321.0,4.569445745,In Stock,1.0
C,2052.0,3.614138609,In Stock,39.0
C,3436.0,3.082060052,Out of Stock,19.0
C,5443.0,3.082060052,In Stock,5.0
C,7630.0,3.475272524,In Stock,0.0
C,4494.0,3.082060052,In Stock,1.0
C,7813.0,3.835338336,In Stock,25.0
C,4924.0,1.092177477,Out of Stock,2.0
C,324.0,3.047374213,In Stock,38.0
C,5355.0,3.082060052,In Stock,21.0
C,2555.0,1.031346895,In Stock,25.0
A,5949.0,4.894479166,In Stock,26.0
